Date,Open,High,Low,Close,Volume,Adj Close
11/3/2003,26.35,26.75,24.84,25.709999,77670400,17.730505
10/1/2003,28.030001,29.459999,25.91,26.139999,63898000,18.027048
9/2/2003,26.700001,30,26.469999,27.799999,62697200,19.064886
8/1/2003,26.33,26.950001,25.43,26.52,47667100,18.18708
7/1/2003,25.59,27.809999,25.389999,26.41,61659800,18.111643
6/2/2003,24.98,26.51,23.6,25.639999,77050900,17.583586
5/1/2003,25.540001,26.5,23.889999,24.610001,66480900,16.877226
4/1/2003,24.459999,26.43,23.950001,25.57,62151600,17.535582
3/3/2003,24.02,26.799999,22.549999,24.209999,68727900,16.602911
2/3/2003,47.93,49.099998,23.299999,23.700001,73871300,16.25316
1/2/2003,52.299999,57.32,47.029999,47.459999,86929500,16.221573
12/2/2002,58.650002,58.959999,51.259998,51.700001,63170400,17.670784
11/1/2002,52.43,58.639999,51.900002,57.68,79219500,19.714714
10/1/2002,44.32,54.07,43.189999,53.470001,112232300,18.275761
9/3/2002,48.52,51.099998,43.110001,43.740002,90564100,14.950098
8/1/2002,47.580002,53.450001,43.799999,49.080002,80631600,16.775282
7/1/2002,54.119999,54.93,41.41,47.98,114821000,16.399307
6/3/2002,50.990002,56.439999,49.169998,54.700001,96181400,18.696167
5/1/2002,52.16,56.439999,48.349998,50.91,67578800,17.400764
4/1/2002,59.830002,60.400002,51.439999,52.259998,67948300,17.862186
3/1/2002,59.049999,65,58.310001,60.310001,55857200,20.613636
2/1/2002,64.150002,64.5,57.150002,58.34,63117200,19.9403
1/2/2002,66.650002,70.620003,61.330002,63.709999,68080000,21.775736
12/3/2001,63.830002,69.889999,63.799999,66.25,51004700,22.643894
11/1/2001,60.080002,68.339996,59.599998,64.209999,65676300,21.946634
10/1/2001,50.939999,63.630001,50.41,58.150002,78938700,19.875359
9/4/2001,57.189999,59.080002,47.5,51.169998,108497700,17.489632
8/1/2001,66.800003,67.540001,56.299999,57.049999,52686800,19.499384
7/2/2001,72.050003,73.150002,64.199997,66.190002,72106300,22.623388
6/1/2001,69.599998,76.150002,66.010002,73,73498100,24.951008
5/1/2001,67.660004,72.150002,67.25,69.18,83999400,23.645353
4/2/2001,54.8125,71.099998,51.0625,67.75,107508700,23.156588
3/1/2001,58.5625,61.125,49.75,54.6875,90297700,18.691895
2/1/2001,60.8125,65.0625,53.875,59,85342300,20.165884
1/2/2001,44.125,64.75,42.875,61.0625,99401400,20.870834
12/1/2000,58.0625,60.625,40.3125,43.375,107832200,14.825342
11/6/2000,68.6875,72.375,57,57.375,108480900,19.610468
