Date,Open,High,Low,Close,Volume,Adj Close
2014-01-02,41.119999,41.23,37.720001,37.82,14551700,34.709587
2013-12-02,40.099998,41.389999,38.869999,41.310001,14898700,37.912563
2013-11-01,39.57,40.880001,39.220001,40.189999,13829500,36.884674
2013-10-01,38.00,39.959999,36.830002,39.57,17123100,36.063034
2013-09-03,38.27,39.669998,37.75,37.880001,15953000,34.522816
2013-08-01,40.400002,40.75,37.799999,38.18,14140800,34.544991
2013-07-01,40.50,41.25,39.50,40.080002,12476200,36.264099
2013-06-03,39.950001,41.73,38.970001,40.110001,16106200,36.291241
2013-05-01,42.150002,43.43,39.990002,39.990002,14291200,35.934292
2013-04-01,40.389999,42.959999,39.77,42.330002,15054700,38.036976
2013-03-01,38.490002,40.700001,38.450001,40.439999,15132800,36.338654
2013-02-01,37.540001,39.060001,36.540001,38.720001,18102300,34.543041
2013-01-02,36.990002,37.869999,36.52,37.240002,15034500,33.222698
2012-12-03,37.900002,37.990002,35.580002,36.25,14263800,32.339493
2012-11-01,37.150002,37.98,35.860001,37.919998,13070800,33.829338
2012-10-01,38.16,38.830002,36.540001,37.18,14546300,32.943138
2012-09-04,37.52,39.00,37.110001,37.93,25909600,33.60767
2012-08-01,80.970001,81.25,37.130001,37.400002,14297300,32.914341
2012-07-02,78.099998,81.330002,76.099998,80.800003,14540600,35.554527
2012-06-01,73.989998,78.190002,72.559998,78.190002,14194900,34.406044
2012-05-01,76.540001,77.739998,73.470001,74.730003,15933500,32.660522
2012-04-02,73.830002,77.82,71.82,76.32,15944300,33.355427
2012-03-01,69.870003,74.389999,68.50,74.010002,19854800,32.345848
2012-02-01,67.879997,69.980003,67.419998,69.860001,15556400,30.310131
2012-01-03,70.150002,70.709999,66.57,67.529999,15688700,29.299213
2011-12-01,67.00,70.290001,65.879997,69.970001,15115100,30.357857
2011-11-01,67.129997,68.82,64.739998,67.230003,17326800,29.169054
2011-10-03,66.589996,69.089996,63.34,68.32,20260900,29.428198
2011-09-01,70.089996,71.769997,66.620003,67.559998,25822300,29.100834
2011-08-01,68.50,70.769997,63.59,70.449997,29140800,30.140102
2011-07-01,67.019997,69.82,66.589996,68.010002,17301500,29.096218
2011-06-01,66.599998,67.489998,64.43,67.290001,16582500,28.788185
2011-05-02,67.760002,68.769997,66.300003,66.809998,14235400,28.377386
2011-04-01,66.889999,68.470001,65.809998,67.459999,15928000,28.653471
2011-03-01,64.279999,66.849998,61.290001,66.339996,19518000,28.177753
2011-02-01,62.880001,64.75,62.130001,63.919998,17598800,26.954424
2011-01-03,65.879997,65.879997,61.889999,62.849998,19122700,26.503216
2010-12-01,63.939999,65.879997,63.700001,65.769997,18993600,27.734549
2010-11-01,61.369999,64.629997,61.209999,63.169998,22091400,26.638155
2010-10-01,59.040001,61.75,58.52,61.32,19112500,25.680559
2010-09-01,56.380001,59.23,56.27,58.52,17351300,24.507933
2010-08-02,55.82,57.400002,54.919998,55.880001,18580000,23.226355
2010-07-01,50.299999,55.310001,49.470001,55.110001,18570300,22.906307
2010-06-01,51.119999,53.080002,50.009998,50.119999,23027500,20.832228
2010-05-03,53.709999,54.200001,49.939999,51.400002,27630900,21.185032
2010-04-01,55.360001,55.560001,52.560001,53.450001,22056200,22.029961
2010-03-01,53.220001,55.360001,52.790001,55.00,24288100,22.668808
2010-02-01,54.509998,55.919998,52.23,52.720001,27425300,21.552685
2010-01-04,57.16,57.43,53.700001,54.25,21449100,22.178169
2009-12-01,57.59,59.450001,56.310001,57.00,18028500,23.302408
2009-11-02,53.509998,58.43,52.77,57.200001,17343900,23.384172
2009-10-01,53.400002,55.50,52.709999,53.310001,20079000,21.640118
2009-09-01,48.720001,54.119999,48.380001,53.700001,30686800,21.798429
2009-08-03,50.029999,50.150002,47.419998,48.77,17890900,19.636721
2009-07-01,48.48,51.029999,48.02,49.84,20425400,20.067545
2009-06-01,49.25,49.939999,47.18,47.990002,24402500,19.322662
2009-05-01,43.139999,49.16,42.18,49.16,29667200,19.626108
2009-04-01,43.759998,45.830002,42.00,43.049999,23688100,17.186817
2009-03-02,40.450001,45.200001,37.439999,43.950001,29406700,17.546125
2009-02-02,42.209999,44.450001,40.279999,40.849998,27695500,16.137766
2009-01-02,45.400002,46.00,41.560001,42.720001,24142900,16.876509
2008-12-01,46.189999,47.060001,42.939999,45.27,26489200,17.883884
2008-11-03,44.509998,47.290001,40.50,46.869999,31313400,18.515963
2008-10-01,52.619999,55.00,40.290001,44.060001,41769800,17.259121
2008-09-02,52.220001,55.77,49.869999,52.880001,30527700,20.714079
2008-08-01,51.939999,55.84,51.740002,52.07,18916500,20.252747
2008-07-01,51.919998,52.889999,49.439999,51.50,29129900,20.031044
2008-06-02,57.049999,58.599998,51.439999,51.98,28020700,20.217741
2008-05-01,58.610001,59.50,55.830002,57.259998,22294400,22.125517
2008-04-01,61.009998,61.84,58.369999,58.869999,19024400,22.747627
2008-03-03,58.349998,61.900002,56.75,60.869999,20237200,23.520437
2008-02-01,59.290001,60.50,57.310001,58.459999,19674100,22.444862
2008-01-02,61.450001,65.589996,56.490002,59.00,27331700,22.652187
2007-12-03,62.099998,64.32,61.220001,61.369999,15718200,23.562115
2007-11-01,61.630001,63.450001,59.650002,62.099998,19428900,23.842388
2007-10-01,57.610001,62.150002,56.919998,61.759998,16760100,23.583839
2007-09-04,53.669998,57.779999,53.200001,57.470001,18465500,21.94565
2007-08-01,52.360001,56.849998,52.18,53.779999,20857400,20.411129
2007-07-02,52.650002,54.490002,51.790001,52.110001,20918900,19.777313
2007-06-01,53.009998,53.130001,51.029999,52.310001,20312700,19.85322
2007-05-01,52.189999,53.650002,51.150002,52.990002,19663800,19.977592
2007-04-02,48.200001,52.349998,48.049999,52.189999,21881700,19.675985
2007-03-01,46.419998,48.50,45.77,48.00,23450500,18.096329
2007-02-01,47.990002,48.549999,45.560001,46.68,18806500,17.47389
2007-01-03,48.360001,49.00,47.490002,47.880001,12934200,17.923092
2006-12-01,46.650002,49.349998,46.23,48.25,16034600,18.061594
2006-11-01,46.740002,47.369999,46.16,46.830002,15438700,17.530041
2006-10-02,44.900002,47.50,43.720001,46.720001,18112300,17.372723
2006-09-01,44.98,45.130001,43.939999,44.68,10652200,16.614153
2006-08-01,44.50,45.400002,43.48,44.810001,9380600,16.547142
2006-07-03,43.200001,44.790001,42.369999,44.50,13231600,16.432667
2006-06-01,43.98,44.130001,42.27,43.02,14268400,15.886143
2006-05-01,42.09,44.759998,41.799999,44.029999,16698200,16.142731
2006-04-03,42.099998,42.240002,40.860001,41.959999,12146500,15.383806
2006-03-01,41.900002,42.990002,41.57,41.869999,13158000,15.35081
2006-02-01,41.189999,42.580002,40.52,41.970001,14988200,15.275945
2006-01-03,40.790001,41.990002,39.360001,41.380001,14850500,15.0612
2005-12-01,42.700001,43.029999,40.310001,40.310001,13525700,14.671749
2005-11-01,42.619999,43.279999,41.869999,42.689999,11796300,15.538004
2005-10-03,43.209999,43.599998,41.279999,42.779999,13809400,15.468849
2005-09-01,43.810001,44.709999,41.849998,43.189999,13922200,15.617101
2005-08-01,43.990002,44.75,43.110001,44.00,11001600,15.809317
2005-07-01,41.959999,44.610001,41.389999,43.759998,12576700,15.723083
2005-06-01,44.540001,44.93,41.669998,41.75,10994800,15.000885
2005-05-02,43.490002,45.259998,43.240002,44.630001,10359500,15.933517
2005-04-01,41.830002,43.50,40.740002,43.439999,13975800,15.50867
2005-03-01,42.799999,43.849998,40.91,41.669998,12665000,14.876756
2005-02-01,41.50,44.150002,41.130001,42.799999,13354100,15.180843
2005-01-03,41.900002,42.00,40.549999,41.490002,12546100,14.716197
2004-12-01,39.450001,41.91,39.299999,41.639999,14202200,14.7694
2004-11-01,40.700001,41.740002,39.209999,39.310001,15563600,13.942966
2004-10-01,40.48,41.139999,38.299999,40.66,14360800,14.331348
2004-09-01,44.799999,45.880001,39.23,40.049999,19707600,14.116343
2004-08-02,43.790001,44.889999,43.060001,44.709999,10440600,15.667138
2004-07-01,50.509998,51.389999,42.799999,43.860001,14459700,15.369284
2004-06-01,51.200001,52.75,50.099998,50.48,8634100,17.689043
2004-05-03,50.650002,51.580002,49.169998,51.349998,9860400,17.906775
2004-04-01,50.48,53.50,49.779999,50.57,11741000,17.634773
2004-03-01,49.73,50.599998,47.580002,50.299999,12763100,17.540619
2004-02-02,49.00,52.779999,48.619999,49.959999,10995600,17.33477
2004-01-02,50.799999,50.990002,48.650002,49.240002,10068500,17.084951
2003-12-01,46.650002,50.900002,46.389999,50.75,10483500,17.608879
2003-11-03,46.400002,47.169998,46.119999,46.50,7177600,16.134245
2003-10-01,43.00,46.400002,43.00,46.400002,9929300,16.023493
2003-09-02,43.43,45.25,42.529999,42.959999,11239200,14.835543
2003-08-01,44.50,45.240002,43.200001,43.52,7740100,14.955374
2003-07-01,46.25,46.639999,42.279999,44.970001,13635700,15.453657
2003-06-02,45.939999,48.34,45.34,46.41,10094100,15.948503
2003-05-01,40.400002,45.950001,39.439999,45.57,11990600,15.585913
2003-04-01,40.50,42.849998,39.00,40.400002,11960100,13.817663
2003-03-03,40.16,42.299999,37.009998,40.48,13370400,13.845024
2003-02-03,40.549999,41.52,38.849998,40.220001,11295400,13.675739
2003-01-02,44.150002,46.009998,39.150002,40.459999,12999000,13.757344
2002-12-02,46.18,46.91,42.900002,43.84,11257200,14.906623
2002-11-01,46.48,47.16,44.209999,45.639999,11537300,15.518665
2002-10-01,48.400002,53.099998,44.57,46.48,14302800,15.734215
2002-09-03,50.400002,51.59,46.41,47.959999,9566100,16.235218
2002-08-01,49.849998,53.400002,47.549999,51.00,9236700,17.196562
2002-07-01,56.25,57.50,43.599998,49.939999,16784900,16.839144
2002-06-03,54.900002,57.450001,52.950001,56.00,10731000,18.8825
2002-05-01,55.759998,57.91,53.799999,55.560001,8520400,18.664753
2002-04-01,52.00,56.040001,51.50,55.509998,9444100,18.647955
2002-03-01,46.959999,52.68,46.349998,52.259998,11039900,17.556154
2002-02-01,43.75,48.00,43.700001,47.389999,10092300,15.853925
2002-01-02,46.799999,47.650002,43.50,43.75,12746000,14.636193
2001-12-03,46.349998,48.799999,45.450001,47.150002,9189700,15.773635
2001-11-01,47.400002,50.450001,46.459999,46.959999,7092900,15.710072
2001-10-01,46.50,49.490002,44.009998,47.880001,10427500,15.95777
2001-09-04,48.919998,50.700001,45.25,46.849998,15124000,15.614484
2001-08-01,44.700001,49.849998,43.50,48.669998,9171600,16.093391
2001-07-02,45.00,47.200001,43.650002,44.599998,7387300,14.747592
2001-06-01,47.400002,47.900002,42.59,45.00,9554000,14.879858
2001-05-01,46.189999,49.349998,44.599998,47.400002,7906900,15.612
2001-04-02,45.16,48.450001,42.369999,46.189999,9732200,15.213465
2001-03-01,53.029999,53.900002,43.759998,45.16,12306600,14.874217
2001-02-01,57.50,60.990002,51.41,53.029999,9966300,17.403582
2001-01-02,60.9375,62.1875,55.1875,58.00,8719100,19.034655
2000-12-01,62.375,63.375,53.50,60.9375,9908700,19.998695
2000-11-06,59.3125,63.0625,55.25,62.625,9892500,20.552505
