,ind,company,pct,Mean Return,Ret_bracket,Variance,Vol_bracket,Volatility,portfolio,key,is_optimal
350304,116768,AAPL,0.68,0.0203938852396,0.02,0.00703715752084,0.084,0.0838877674088,AAPL_GE_T,"AAPL, GE, T 116768",1.0
350305,116768,GE,0.01,0.0203938852396,0.02,0.00703715752084,0.084,0.0838877674088,AAPL_GE_T,"AAPL, GE, T 116768",1.0
350306,116768,T,0.31,0.0203938852396,0.02,0.00703715752084,0.084,0.0838877674088,AAPL_GE_T,"AAPL, GE, T 116768",1.0
350394,116798,AAPL,0.69,0.02061068746,0.021,0.00720389853555,0.085,0.0848757829746,AAPL_GE_T,"AAPL, GE, T 116798",1.0
350395,116798,GE,0.01,0.02061068746,0.021,0.00720389853555,0.085,0.0848757829746,AAPL_GE_T,"AAPL, GE, T 116798",1.0
350396,116798,T,0.3,0.02061068746,0.021,0.00720389853555,0.085,0.0848757829746,AAPL_GE_T,"AAPL, GE, T 116798",1.0
350457,116819,AAPL,0.7,0.0208274896804,0.021,0.00737427454462,0.086,0.0858735963182,AAPL_GE_T,"AAPL, GE, T 116819",1.0
350458,116819,GE,0.01,0.0208274896804,0.021,0.00737427454462,0.086,0.0858735963182,AAPL_GE_T,"AAPL, GE, T 116819",1.0
350459,116819,T,0.29,0.0208274896804,0.021,0.00737427454462,0.086,0.0858735963182,AAPL_GE_T,"AAPL, GE, T 116819",1.0
350520,116840,AAPL,0.71,0.0210442919009,0.021,0.00754828554805,0.087,0.0868808698624,AAPL_GE_T,"AAPL, GE, T 116840",1.0
350521,116840,GE,0.01,0.0210442919009,0.021,0.00754828554805,0.087,0.0868808698624,AAPL_GE_T,"AAPL, GE, T 116840",1.0
350522,116840,T,0.28,0.0210442919009,0.021,0.00754828554805,0.087,0.0868808698624,AAPL_GE_T,"AAPL, GE, T 116840",1.0
350589,116863,AAPL,0.72,0.0212610941213,0.021,0.00772593154586,0.088,0.0878972783757,AAPL_GE_T,"AAPL, GE, T 116863",1.0
350590,116863,GE,0.01,0.0212610941213,0.021,0.00772593154586,0.088,0.0878972783757,AAPL_GE_T,"AAPL, GE, T 116863",1.0
350591,116863,T,0.27,0.0212610941213,0.021,0.00772593154586,0.088,0.0878972783757,AAPL_GE_T,"AAPL, GE, T 116863",1.0
350658,116886,AAPL,0.73,0.0214778963417,0.021,0.00790721253802,0.089,0.088922508613,AAPL_GE_T,"AAPL, GE, T 116886",1.0
350659,116886,GE,0.01,0.0214778963417,0.021,0.00790721253802,0.089,0.088922508613,AAPL_GE_T,"AAPL, GE, T 116886",1.0
350660,116886,T,0.26,0.0214778963417,0.021,0.00790721253802,0.089,0.088922508613,AAPL_GE_T,"AAPL, GE, T 116886",1.0
350730,116910,AAPL,0.74,0.0216946985622,0.022,0.00809212852455,0.09,0.0899562589515,AAPL_GE_T,"AAPL, GE, T 116910",1.0
350731,116910,GE,0.01,0.0216946985622,0.022,0.00809212852455,0.09,0.0899562589515,AAPL_GE_T,"AAPL, GE, T 116910",1.0
350732,116910,T,0.25,0.0216946985622,0.022,0.00809212852455,0.09,0.0899562589515,AAPL_GE_T,"AAPL, GE, T 116910",1.0
350799,116933,AAPL,0.75,0.0219115007826,0.022,0.00828067950545,0.091,0.0909982390239,AAPL_GE_T,"AAPL, GE, T 116933",1.0
350800,116933,GE,0.01,0.0219115007826,0.022,0.00828067950545,0.091,0.0909982390239,AAPL_GE_T,"AAPL, GE, T 116933",1.0
350801,116933,T,0.24,0.0219115007826,0.022,0.00828067950545,0.091,0.0909982390239,AAPL_GE_T,"AAPL, GE, T 116933",1.0
350871,116957,AAPL,0.76,0.022128303003,0.022,0.00847286548071,0.092,0.0920481693501,AAPL_GE_T,"AAPL, GE, T 116957",1.0
350872,116957,GE,0.01,0.022128303003,0.022,0.00847286548071,0.092,0.0920481693501,AAPL_GE_T,"AAPL, GE, T 116957",1.0
350873,116957,T,0.23,0.022128303003,0.022,0.00847286548071,0.092,0.0920481693501,AAPL_GE_T,"AAPL, GE, T 116957",1.0
350937,116979,AAPL,0.77,0.0223451052234,0.022,0.00866868645034,0.093,0.0931057809716,AAPL_GE_T,"AAPL, GE, T 116979",1.0
350938,116979,GE,0.01,0.0223451052234,0.022,0.00866868645034,0.093,0.0931057809716,AAPL_GE_T,"AAPL, GE, T 116979",1.0
350939,116979,T,0.22,0.0223451052234,0.022,0.00866868645034,0.093,0.0931057809716,AAPL_GE_T,"AAPL, GE, T 116979",1.0
351003,117001,AAPL,0.78,0.0225619074439,0.023,0.00886814241433,0.094,0.0941708150879,AAPL_GE_T,"AAPL, GE, T 117001",1.0
351004,117001,GE,0.01,0.0225619074439,0.023,0.00886814241433,0.094,0.0941708150879,AAPL_GE_T,"AAPL, GE, T 117001",1.0
351005,117001,T,0.21,0.0225619074439,0.023,0.00886814241433,0.094,0.0941708150879,AAPL_GE_T,"AAPL, GE, T 117001",1.0
351063,117021,AAPL,0.79,0.0227787096643,0.023,0.00907123337268,0.095,0.0952430226982,AAPL_GE_T,"AAPL, GE, T 117021",1.0
351064,117021,GE,0.01,0.0227787096643,0.023,0.00907123337268,0.095,0.0952430226982,AAPL_GE_T,"AAPL, GE, T 117021",1.0
351065,117021,T,0.2,0.0227787096643,0.023,0.00907123337268,0.095,0.0952430226982,AAPL_GE_T,"AAPL, GE, T 117021",1.0
351123,117041,AAPL,0.8,0.0229955118847,0.023,0.0092779593254,0.096,0.0963221642479,AAPL_GE_T,"AAPL, GE, T 117041",1.0
351124,117041,GE,0.01,0.0229955118847,0.023,0.0092779593254,0.096,0.0963221642479,AAPL_GE_T,"AAPL, GE, T 117041",1.0
351125,117041,T,0.19,0.0229955118847,0.023,0.0092779593254,0.096,0.0963221642479,AAPL_GE_T,"AAPL, GE, T 117041",1.0
351177,117059,AAPL,0.81,0.0232123141052,0.023,0.00948832027249,0.097,0.0974080092831,AAPL_GE_T,"AAPL, GE, T 117059",1.0
351178,117059,GE,0.01,0.0232123141052,0.023,0.00948832027249,0.097,0.0974080092831,AAPL_GE_T,"AAPL, GE, T 117059",1.0
351179,117059,T,0.18,0.0232123141052,0.023,0.00948832027249,0.097,0.0974080092831,AAPL_GE_T,"AAPL, GE, T 117059",1.0
351231,117077,AAPL,0.82,0.0234291163256,0.023,0.00970231621394,0.099,0.0985003361108,AAPL_GE_T,"AAPL, GE, T 117077",1.0
351232,117077,GE,0.01,0.0234291163256,0.023,0.00970231621394,0.099,0.0985003361108,AAPL_GE_T,"AAPL, GE, T 117077",1.0
351233,117077,T,0.17,0.0234291163256,0.023,0.00970231621394,0.099,0.0985003361108,AAPL_GE_T,"AAPL, GE, T 117077",1.0
351267,117089,AAPL,0.83,0.023645918546,0.024,0.00991994714975,0.1,0.0995989314689,AAPL_GE_T,"AAPL, GE, T 117089",1.0
351268,117089,GE,0.01,0.023645918546,0.024,0.00991994714975,0.1,0.0995989314689,AAPL_GE_T,"AAPL, GE, T 117089",1.0
351269,117089,T,0.16,0.023645918546,0.024,0.00991994714975,0.1,0.0995989314689,AAPL_GE_T,"AAPL, GE, T 117089",1.0
351303,117101,AAPL,0.84,0.0238627207665,0.024,0.0101412130799,0.101,0.100703590204,AAPL_GE_T,"AAPL, GE, T 117101",1.0
351304,117101,GE,0.01,0.0238627207665,0.024,0.0101412130799,0.101,0.100703590204,AAPL_GE_T,"AAPL, GE, T 117101",1.0
351305,117101,T,0.15,0.0238627207665,0.024,0.0101412130799,0.101,0.100703590204,AAPL_GE_T,"AAPL, GE, T 117101",1.0
351339,117113,AAPL,0.85,0.0240795229869,0.024,0.0103661140045,0.102,0.101814114957,AAPL_GE_T,"AAPL, GE, T 117113",1.0
351340,117113,GE,0.01,0.0240795229869,0.024,0.0103661140045,0.102,0.101814114957,AAPL_GE_T,"AAPL, GE, T 117113",1.0
351341,117113,T,0.14,0.0240795229869,0.024,0.0103661140045,0.102,0.101814114957,AAPL_GE_T,"AAPL, GE, T 117113",1.0
351375,117125,AAPL,0.86,0.0242963252073,0.024,0.0105946499234,0.103,0.102930315862,AAPL_GE_T,"AAPL, GE, T 117125",1.0
351376,117125,GE,0.01,0.0242963252073,0.024,0.0105946499234,0.103,0.102930315862,AAPL_GE_T,"AAPL, GE, T 117125",1.0
351377,117125,T,0.13,0.0242963252073,0.024,0.0105946499234,0.103,0.102930315862,AAPL_GE_T,"AAPL, GE, T 117125",1.0
351408,117136,AAPL,0.87,0.0245131274278,0.025,0.0108268208367,0.104,0.104052010248,AAPL_GE_T,"AAPL, GE, T 117136",1.0
351409,117136,GE,0.01,0.0245131274278,0.025,0.0108268208367,0.104,0.104052010248,AAPL_GE_T,"AAPL, GE, T 117136",1.0
351410,117136,T,0.12,0.0245131274278,0.025,0.0108268208367,0.104,0.104052010248,AAPL_GE_T,"AAPL, GE, T 117136",1.0
351444,117148,AAPL,0.88,0.0247299296482,0.025,0.0110626267443,0.105,0.105179022359,AAPL_GE_T,"AAPL, GE, T 117148",1.0
351445,117148,GE,0.01,0.0247299296482,0.025,0.0110626267443,0.105,0.105179022359,AAPL_GE_T,"AAPL, GE, T 117148",1.0
351446,117148,T,0.11,0.0247299296482,0.025,0.0110626267443,0.105,0.105179022359,AAPL_GE_T,"AAPL, GE, T 117148",1.0
351474,117158,AAPL,0.89,0.0249467318686,0.025,0.0113020676463,0.106,0.106311183073,AAPL_GE_T,"AAPL, GE, T 117158",1.0
351475,117158,GE,0.01,0.0249467318686,0.025,0.0113020676463,0.106,0.106311183073,AAPL_GE_T,"AAPL, GE, T 117158",1.0
351476,117158,T,0.1,0.0249467318686,0.025,0.0113020676463,0.106,0.106311183073,AAPL_GE_T,"AAPL, GE, T 117158",1.0
351504,117168,AAPL,0.9,0.025163534089,0.025,0.0115451435427,0.107,0.107448329641,AAPL_GE_T,"AAPL, GE, T 117168",1.0
351505,117168,GE,0.01,0.025163534089,0.025,0.0115451435427,0.107,0.107448329641,AAPL_GE_T,"AAPL, GE, T 117168",1.0
351506,117168,T,0.09,0.025163534089,0.025,0.0115451435427,0.107,0.107448329641,AAPL_GE_T,"AAPL, GE, T 117168",1.0
351528,117176,AAPL,0.91,0.0253803363095,0.025,0.0117918544334,0.109,0.10859030543,AAPL_GE_T,"AAPL, GE, T 117176",1.0
351529,117176,GE,0.01,0.0253803363095,0.025,0.0117918544334,0.109,0.10859030543,AAPL_GE_T,"AAPL, GE, T 117176",1.0
351530,117176,T,0.08,0.0253803363095,0.025,0.0117918544334,0.109,0.10859030543,AAPL_GE_T,"AAPL, GE, T 117176",1.0
351552,117184,AAPL,0.92,0.0255971385299,0.026,0.0120422003185,0.11,0.109736959674,AAPL_GE_T,"AAPL, GE, T 117184",1.0
351553,117184,GE,0.01,0.0255971385299,0.026,0.0120422003185,0.11,0.109736959674,AAPL_GE_T,"AAPL, GE, T 117184",1.0
351554,117184,T,0.07,0.0255971385299,0.026,0.0120422003185,0.11,0.109736959674,AAPL_GE_T,"AAPL, GE, T 117184",1.0
351570,117190,AAPL,0.93,0.0258139407503,0.026,0.012296181198,0.111,0.110888147238,AAPL_GE_T,"AAPL, GE, T 117190",1.0
351571,117190,GE,0.01,0.0258139407503,0.026,0.012296181198,0.111,0.110888147238,AAPL_GE_T,"AAPL, GE, T 117190",1.0
351572,117190,T,0.06,0.0258139407503,0.026,0.012296181198,0.111,0.110888147238,AAPL_GE_T,"AAPL, GE, T 117190",1.0
351588,117196,AAPL,0.94,0.0260307429708,0.026,0.0125537970718,0.112,0.112043728391,AAPL_GE_T,"AAPL, GE, T 117196",1.0
351589,117196,GE,0.01,0.0260307429708,0.026,0.0125537970718,0.112,0.112043728391,AAPL_GE_T,"AAPL, GE, T 117196",1.0
351590,117196,T,0.05,0.0260307429708,0.026,0.0125537970718,0.112,0.112043728391,AAPL_GE_T,"AAPL, GE, T 117196",1.0
351600,117200,AAPL,0.95,0.0262475451912,0.026,0.01281504794,0.113,0.113203568583,AAPL_GE_T,"AAPL, GE, T 117200",1.0
351601,117200,GE,0.01,0.0262475451912,0.026,0.01281504794,0.113,0.113203568583,AAPL_GE_T,"AAPL, GE, T 117200",1.0
351602,117200,T,0.04,0.0262475451912,0.026,0.01281504794,0.113,0.113203568583,AAPL_GE_T,"AAPL, GE, T 117200",1.0
351612,117204,AAPL,0.96,0.0264643474116,0.026,0.0130799338025,0.114,0.114367538238,AAPL_GE_T,"AAPL, GE, T 117204",1.0
351613,117204,GE,0.01,0.0264643474116,0.026,0.0130799338025,0.114,0.114367538238,AAPL_GE_T,"AAPL, GE, T 117204",1.0
351614,117204,T,0.03,0.0264643474116,0.026,0.0130799338025,0.114,0.114367538238,AAPL_GE_T,"AAPL, GE, T 117204",1.0
351618,117206,AAPL,0.97,0.0266811496321,0.027,0.0133484546595,0.116,0.115535512547,AAPL_GE_T,"AAPL, GE, T 117206",1.0
351619,117206,GE,0.01,0.0266811496321,0.027,0.0133484546595,0.116,0.115535512547,AAPL_GE_T,"AAPL, GE, T 117206",1.0
351620,117206,T,0.02,0.0266811496321,0.027,0.0133484546595,0.116,0.115535512547,AAPL_GE_T,"AAPL, GE, T 117206",1.0
355434,118478,AAPL,0.15,0.0104743418695,0.01,0.001559716338,0.039,0.0394932442071,AAPL_JNJ_KO,"AAPL, JNJ, KO 118478",1.0
355435,118478,JNJ,0.51,0.0104743418695,0.01,0.001559716338,0.039,0.0394932442071,AAPL_JNJ_KO,"AAPL, JNJ, KO 118478",1.0
355436,118478,KO,0.34,0.0104743418695,0.01,0.001559716338,0.039,0.0394932442071,AAPL_JNJ_KO,"AAPL, JNJ, KO 118478",1.0
356166,118722,AAPL,0.18,0.0112490673965,0.011,0.0016369347276,0.04,0.0404590500086,AAPL_JNJ_KO,"AAPL, JNJ, KO 118722",1.0
356167,118722,JNJ,0.55,0.0112490673965,0.011,0.0016369347276,0.04,0.0404590500086,AAPL_JNJ_KO,"AAPL, JNJ, KO 118722",1.0
356168,118722,KO,0.27,0.0112490673965,0.011,0.0016369347276,0.04,0.0404590500086,AAPL_JNJ_KO,"AAPL, JNJ, KO 118722",1.0
356811,118937,AAPL,0.21,0.0118088004876,0.012,0.00171835302971,0.041,0.0414530219611,AAPL_JNJ_KO,"AAPL, JNJ, KO 118937",1.0
356812,118937,JNJ,0.52,0.0118088004876,0.012,0.00171835302971,0.041,0.0414530219611,AAPL_JNJ_KO,"AAPL, JNJ, KO 118937",1.0
356813,118937,KO,0.27,0.0118088004876,0.012,0.00171835302971,0.041,0.0414530219611,AAPL_JNJ_KO,"AAPL, JNJ, KO 118937",1.0
357243,119081,AAPL,0.23,0.012274095497,0.012,0.00180129133832,0.042,0.0424416227107,AAPL_JNJ_KO,"AAPL, JNJ, KO 119081",1.0
357244,119081,JNJ,0.53,0.012274095497,0.012,0.00180129133832,0.042,0.0424416227107,AAPL_JNJ_KO,"AAPL, JNJ, KO 119081",1.0
357245,119081,KO,0.24,0.012274095497,0.012,0.00180129133832,0.042,0.0424416227107,AAPL_JNJ_KO,"AAPL, JNJ, KO 119081",1.0
357669,119223,AAPL,0.25,0.0126779640962,0.013,0.00188793151576,0.043,0.043450333897,AAPL_JNJ_KO,"AAPL, JNJ, KO 119223",1.0
357670,119223,JNJ,0.52,0.0126779640962,0.013,0.00188793151576,0.043,0.043450333897,AAPL_JNJ_KO,"AAPL, JNJ, KO 119223",1.0
357671,119223,KO,0.23,0.0126779640962,0.013,0.00188793151576,0.043,0.043450333897,AAPL_JNJ_KO,"AAPL, JNJ, KO 119223",1.0
357900,119300,AAPL,0.26,0.0130795342291,0.013,0.00197916632663,0.044,0.0444878222284,AAPL_JNJ_KO,"AAPL, JNJ, KO 119300",1.0
357901,119300,JNJ,0.58,0.0130795342291,0.013,0.00197916632663,0.044,0.0444878222284,AAPL_JNJ_KO,"AAPL, JNJ, KO 119300",1.0
357902,119300,KO,0.16,0.0130795342291,0.013,0.00197916632663,0.044,0.0444878222284,AAPL_JNJ_KO,"AAPL, JNJ, KO 119300",1.0
358311,119437,AAPL,0.28,0.0134219764181,0.013,0.00206890474565,0.045,0.0454852145829,AAPL_JNJ_KO,"AAPL, JNJ, KO 119437",1.0
358312,119437,JNJ,0.55,0.0134219764181,0.013,0.00206890474565,0.045,0.0454852145829,AAPL_JNJ_KO,"AAPL, JNJ, KO 119437",1.0
358313,119437,KO,0.17,0.0134219764181,0.013,0.00206890474565,0.045,0.0454852145829,AAPL_JNJ_KO,"AAPL, JNJ, KO 119437",1.0
358677,119559,AAPL,0.3,0.0137029921968,0.014,0.00216170760683,0.046,0.0464941674496,AAPL_JNJ_KO,"AAPL, JNJ, KO 119559",1.0
358678,119559,JNJ,0.5,0.0137029921968,0.014,0.00216170760683,0.046,0.0464941674496,AAPL_JNJ_KO,"AAPL, JNJ, KO 119559",1.0
358679,119559,KO,0.2,0.0137029921968,0.014,0.00216170760683,0.046,0.0464941674496,AAPL_JNJ_KO,"AAPL, JNJ, KO 119559",1.0
358872,119624,AAPL,0.31,0.0140431359194,0.014,0.00225416302636,0.047,0.047478026774,AAPL_JNJ_KO,"AAPL, JNJ, KO 119624",1.0
358873,119624,JNJ,0.54,0.0140431359194,0.014,0.00225416302636,0.047,0.047478026774,AAPL_JNJ_KO,"AAPL, JNJ, KO 119624",1.0
358874,119624,KO,0.15,0.0140431359194,0.014,0.00225416302636,0.047,0.047478026774,AAPL_JNJ_KO,"AAPL, JNJ, KO 119624",1.0
359058,119686,AAPL,0.32,0.0143218532318,0.014,0.00234155742635,0.048,0.0483896417258,AAPL_JNJ_KO,"AAPL, JNJ, KO 119686",1.0
359059,119686,JNJ,0.56,0.0143218532318,0.014,0.00234155742635,0.048,0.0483896417258,AAPL_JNJ_KO,"AAPL, JNJ, KO 119686",1.0
359060,119686,KO,0.12,0.0143218532318,0.014,0.00234155742635,0.048,0.0483896417258,AAPL_JNJ_KO,"AAPL, JNJ, KO 119686",1.0
359073,119691,AAPL,0.32,0.0145982720779,0.015,0.00244310009935,0.049,0.0494277260184,AAPL_JNJ_KO,"AAPL, JNJ, KO 119691",1.0
359074,119691,JNJ,0.65,0.0145982720779,0.015,0.00244310009935,0.049,0.0494277260184,AAPL_JNJ_KO,"AAPL, JNJ, KO 119691",1.0
359075,119691,KO,0.03,0.0145982720779,0.015,0.00244310009935,0.049,0.0494277260184,AAPL_JNJ_KO,"AAPL, JNJ, KO 119691",1.0
359421,119807,AAPL,0.34,0.0149100010618,0.015,0.00254746265608,0.05,0.0504723949905,AAPL_JNJ_KO,"AAPL, JNJ, KO 119807",1.0
359422,119807,JNJ,0.61,0.0149100010618,0.015,0.00254746265608,0.05,0.0504723949905,AAPL_JNJ_KO,"AAPL, JNJ, KO 119807",1.0
359423,119807,KO,0.05,0.0149100010618,0.015,0.00254746265608,0.05,0.0504723949905,AAPL_JNJ_KO,"AAPL, JNJ, KO 119807",1.0
359766,119922,AAPL,0.36,0.0151603036354,0.015,0.00264903115945,0.051,0.0514687396334,AAPL_JNJ_KO,"AAPL, JNJ, KO 119922",1.0
359767,119922,JNJ,0.55,0.0151603036354,0.015,0.00264903115945,0.051,0.0514687396334,AAPL_JNJ_KO,"AAPL, JNJ, KO 119922",1.0
359768,119922,KO,0.09,0.0151603036354,0.015,0.00264903115945,0.051,0.0514687396334,AAPL_JNJ_KO,"AAPL, JNJ, KO 119922",1.0
359952,119984,AAPL,0.37,0.0154083077426,0.015,0.0027461942909,0.052,0.0524041438333,AAPL_JNJ_KO,"AAPL, JNJ, KO 119984",1.0
359953,119984,JNJ,0.56,0.0154083077426,0.015,0.0027461942909,0.052,0.0524041438333,AAPL_JNJ_KO,"AAPL, JNJ, KO 119984",1.0
359954,119984,KO,0.07,0.0154083077426,0.015,0.0027461942909,0.052,0.0524041438333,AAPL_JNJ_KO,"AAPL, JNJ, KO 119984",1.0
360135,120045,AAPL,0.38,0.015687025055,0.016,0.00285898451082,0.053,0.0534694727001,AAPL_JNJ_KO,"AAPL, JNJ, KO 120045",1.0
360136,120045,JNJ,0.58,0.015687025055,0.016,0.00285898451082,0.053,0.0534694727001,AAPL_JNJ_KO,"AAPL, JNJ, KO 120045",1.0
360137,120045,KO,0.04,0.015687025055,0.016,0.00285898451082,0.053,0.0534694727001,AAPL_JNJ_KO,"AAPL, JNJ, KO 120045",1.0
360315,120105,AAPL,0.39,0.0159350291623,0.016,0.0029655793656,0.054,0.0544571332848,AAPL_JNJ_KO,"AAPL, JNJ, KO 120105",1.0
360316,120105,JNJ,0.59,0.0159350291623,0.016,0.0029655793656,0.054,0.0544571332848,AAPL_JNJ_KO,"AAPL, JNJ, KO 120105",1.0
360317,120105,KO,0.02,0.0159350291623,0.016,0.0029655793656,0.054,0.0544571332848,AAPL_JNJ_KO,"AAPL, JNJ, KO 120105",1.0
360486,120162,AAPL,0.4,0.0161523200645,0.016,0.00306359734098,0.055,0.0553497727274,AAPL_JNJ_KO,"AAPL, JNJ, KO 120162",1.0
360487,120162,JNJ,0.59,0.0161523200645,0.016,0.00306359734098,0.055,0.0553497727274,AAPL_JNJ_KO,"AAPL, JNJ, KO 120162",1.0
360488,120162,KO,0.01,0.0161523200645,0.016,0.00306359734098,0.055,0.0553497727274,AAPL_JNJ_KO,"AAPL, JNJ, KO 120162",1.0
360771,120257,AAPL,0.42,0.016371909433,0.016,0.00319012961323,0.056,0.0564812323983,AAPL_JNJ_KO,"AAPL, JNJ, KO 120257",1.0
360772,120257,JNJ,0.52,0.016371909433,0.016,0.00319012961323,0.056,0.0564812323983,AAPL_JNJ_KO,"AAPL, JNJ, KO 120257",1.0
360773,120257,KO,0.06,0.016371909433,0.016,0.00319012961323,0.056,0.0564812323983,AAPL_JNJ_KO,"AAPL, JNJ, KO 120257",1.0
360930,120310,AAPL,0.43,0.0166199135402,0.017,0.00330606185763,0.057,0.0574983639561,AAPL_JNJ_KO,"AAPL, JNJ, KO 120310",1.0
360931,120310,JNJ,0.53,0.0166199135402,0.017,0.00330606185763,0.057,0.0574983639561,AAPL_JNJ_KO,"AAPL, JNJ, KO 120310",1.0
360932,120310,KO,0.04,0.0166199135402,0.017,0.00330606185763,0.057,0.0574983639561,AAPL_JNJ_KO,"AAPL, JNJ, KO 120310",1.0
361083,120361,AAPL,0.44,0.0168372044424,0.017,0.00341550565016,0.058,0.058442327556,AAPL_JNJ_KO,"AAPL, JNJ, KO 120361",1.0
361084,120361,JNJ,0.53,0.0168372044424,0.017,0.00341550565016,0.058,0.058442327556,AAPL_JNJ_KO,"AAPL, JNJ, KO 120361",1.0
361085,120361,KO,0.03,0.0168372044424,0.017,0.00341550565016,0.058,0.058442327556,AAPL_JNJ_KO,"AAPL, JNJ, KO 120361",1.0
361242,120414,AAPL,0.45,0.0170852085497,0.017,0.00353928194171,0.059,0.0594918645002,AAPL_JNJ_KO,"AAPL, JNJ, KO 120414",1.0
361243,120414,JNJ,0.54,0.0170852085497,0.017,0.00353928194171,0.059,0.0594918645002,AAPL_JNJ_KO,"AAPL, JNJ, KO 120414",1.0
361244,120414,KO,0.01,0.0170852085497,0.017,0.00353928194171,0.059,0.0594918645002,AAPL_JNJ_KO,"AAPL, JNJ, KO 120414",1.0
361392,120464,AAPL,0.46,0.0172717862467,0.017,0.00364416616855,0.06,0.0603669294278,AAPL_JNJ_KO,"AAPL, JNJ, KO 120464",1.0
361393,120464,JNJ,0.53,0.0172717862467,0.017,0.00364416616855,0.06,0.0603669294278,AAPL_JNJ_KO,"AAPL, JNJ, KO 120464",1.0
361394,120464,KO,0.01,0.0172717862467,0.017,0.00364416616855,0.06,0.0603669294278,AAPL_JNJ_KO,"AAPL, JNJ, KO 120464",1.0
361524,120508,AAPL,0.47,0.0174583639438,0.017,0.00375229949761,0.061,0.0612560160115,AAPL_JNJ_KO,"AAPL, JNJ, KO 120508",1.0
361525,120508,JNJ,0.52,0.0174583639438,0.017,0.00375229949761,0.061,0.0612560160115,AAPL_JNJ_KO,"AAPL, JNJ, KO 120508",1.0
361526,120508,KO,0.01,0.0174583639438,0.017,0.00375229949761,0.061,0.0612560160115,AAPL_JNJ_KO,"AAPL, JNJ, KO 120508",1.0
361656,120552,AAPL,0.48,0.0176449416408,0.018,0.00386368192889,0.062,0.0621585225765,AAPL_JNJ_KO,"AAPL, JNJ, KO 120552",1.0
361657,120552,JNJ,0.51,0.0176449416408,0.018,0.00386368192889,0.062,0.0621585225765,AAPL_JNJ_KO,"AAPL, JNJ, KO 120552",1.0
361658,120552,KO,0.01,0.0176449416408,0.018,0.00386368192889,0.062,0.0621585225765,AAPL_JNJ_KO,"AAPL, JNJ, KO 120552",1.0
361791,120597,AAPL,0.49,0.0178315193379,0.018,0.00397831346241,0.063,0.063073873057,AAPL_JNJ_KO,"AAPL, JNJ, KO 120597",1.0
361792,120597,JNJ,0.5,0.0178315193379,0.018,0.00397831346241,0.063,0.063073873057,AAPL_JNJ_KO,"AAPL, JNJ, KO 120597",1.0
361793,120597,KO,0.01,0.0178315193379,0.018,0.00397831346241,0.063,0.063073873057,AAPL_JNJ_KO,"AAPL, JNJ, KO 120597",1.0
361929,120643,AAPL,0.5,0.0180180970349,0.018,0.00409619409815,0.064,0.0640015163738,AAPL_JNJ_KO,"AAPL, JNJ, KO 120643",1.0
361930,120643,JNJ,0.49,0.0180180970349,0.018,0.00409619409815,0.064,0.0640015163738,AAPL_JNJ_KO,"AAPL, JNJ, KO 120643",1.0
361931,120643,KO,0.01,0.0180180970349,0.018,0.00409619409815,0.064,0.0640015163738,AAPL_JNJ_KO,"AAPL, JNJ, KO 120643",1.0
362070,120690,AAPL,0.51,0.0182046747319,0.018,0.00421732383612,0.065,0.0649409257412,AAPL_JNJ_KO,"AAPL, JNJ, KO 120690",1.0
362071,120690,JNJ,0.48,0.0182046747319,0.018,0.00421732383612,0.065,0.0649409257412,AAPL_JNJ_KO,"AAPL, JNJ, KO 120690",1.0
362072,120690,KO,0.01,0.0182046747319,0.018,0.00421732383612,0.065,0.0649409257412,AAPL_JNJ_KO,"AAPL, JNJ, KO 120690",1.0
362208,120736,AAPL,0.52,0.018391252429,0.018,0.00434170267632,0.066,0.065891597919,AAPL_JNJ_KO,"AAPL, JNJ, KO 120736",1.0
362209,120736,JNJ,0.47,0.018391252429,0.018,0.00434170267632,0.066,0.065891597919,AAPL_JNJ_KO,"AAPL, JNJ, KO 120736",1.0
362210,120736,KO,0.01,0.018391252429,0.018,0.00434170267632,0.066,0.065891597919,AAPL_JNJ_KO,"AAPL, JNJ, KO 120736",1.0
362460,120820,AAPL,0.54,0.0185801285923,0.019,0.00455563577179,0.067,0.0674954500081,AAPL_JNJ_KO,"AAPL, JNJ, KO 120820",1.0
362461,120820,JNJ,0.39,0.0185801285923,0.019,0.00455563577179,0.067,0.0674954500081,AAPL_JNJ_KO,"AAPL, JNJ, KO 120820",1.0
362462,120820,KO,0.07,0.0185801285923,0.019,0.00455563577179,0.067,0.0674954500081,AAPL_JNJ_KO,"AAPL, JNJ, KO 120820",1.0
362589,120863,AAPL,0.55,0.0187667062894,0.019,0.00469131542601,0.068,0.0684931779524,AAPL_JNJ_KO,"AAPL, JNJ, KO 120863",1.0
362590,120863,JNJ,0.38,0.0187667062894,0.019,0.00469131542601,0.068,0.0684931779524,AAPL_JNJ_KO,"AAPL, JNJ, KO 120863",1.0
362591,120863,KO,0.07,0.0187667062894,0.019,0.00469131542601,0.068,0.0684931779524,AAPL_JNJ_KO,"AAPL, JNJ, KO 120863",1.0
362709,120903,AAPL,0.56,0.0189532839864,0.019,0.00483024418246,0.069,0.0694999581472,AAPL_JNJ_KO,"AAPL, JNJ, KO 120903",1.0
362710,120903,JNJ,0.37,0.0189532839864,0.019,0.00483024418246,0.069,0.0694999581472,AAPL_JNJ_KO,"AAPL, JNJ, KO 120903",1.0
