Date,Open,High,Low,Close,Adj Close,Volume
2003-08-01,50.950001,52.250000,49.000000,49.580002,33.065159,154672000
2003-09-01,49.779999,52.500000,49.090000,49.520000,33.181293,197900400
2003-10-01,49.709999,51.150002,48.049999,50.330002,33.724030,200619900
2003-11-01,50.080002,52.889999,48.259998,49.299999,33.033859,164719400
2003-12-01,50.299999,51.740002,48.790001,51.660000,34.781021,185895500
2004-01-01,51.660000,54.040001,50.430000,53.419998,35.965969,172050600
2004-02-01,53.410000,54.900002,52.790001,53.910000,36.295891,126994200
2004-03-01,54.490002,54.490002,49.250000,50.720001,34.298790,172924700
2004-04-01,51.049999,54.770000,49.900002,54.029999,36.537121,166843100
2004-05-01,54.220001,56.389999,54.020000,55.709999,37.673214,140688600
2004-06-01,55.230000,57.279999,54.500000,55.700001,37.862896,125332400
2004-07-01,55.349998,58.139999,54.430000,55.270000,37.570610,141900800
2004-08-01,55.000000,58.099998,54.369999,58.099998,39.494320,107083900
2004-09-01,58.000000,58.799999,56.090000,56.330002,38.485973,110410900
2004-10-01,56.389999,58.480000,54.810001,58.380001,39.886578,139893100
2004-11-01,58.349998,61.490002,57.810001,60.320000,41.212029,123981200
2004-12-01,60.330002,64.250000,59.599998,63.419998,43.534771,173950700
2005-01-01,63.349998,64.980003,61.200001,64.699997,44.413418,136191800
2005-02-01,64.610001,66.889999,64.519997,65.599998,45.031242,107556700
2005-03-01,66.470001,68.680000,66.120003,67.160004,46.301651,158100100
2005-04-01,67.320000,69.989998,66.650002,68.629997,47.315109,158634500
2005-05-01,68.680000,68.870003,66.760002,67.099998,46.260288,125789400
2005-06-01,67.099998,67.610001,64.430000,65.000000,45.032166,162476400
2005-07-01,64.820000,65.430000,62.669998,63.959999,44.311646,149908400
2005-08-01,64.250000,65.349998,61.650002,63.389999,43.916756,138029400
2005-09-01,63.180000,65.330002,62.849998,63.279999,44.066875,139445700
2005-10-01,63.180000,64.599998,60.529999,62.619999,43.607262,224158000
2005-11-01,62.480000,63.779999,60.000000,61.750000,43.001411,241169500
2005-12-01,61.849998,62.060001,59.759998,60.099998,42.071594,189869600
2006-01-01,61.070000,63.099998,57.450001,57.540001,40.279518,220695200
2006-02-01,57.669998,59.709999,56.700001,57.650002,40.356525,183341700
2006-03-01,57.619999,61.099998,57.450001,59.220001,41.690380,181202600
2006-04-01,59.490002,59.759998,57.320000,58.610001,41.260948,171133300
2006-05-01,58.709999,60.930000,58.189999,60.220001,42.394371,196603700
2006-06-01,60.250000,62.000000,58.970001,59.919998,42.445007,199396300
2006-07-01,60.130001,63.000000,59.680000,62.549999,44.307995,134968800
2006-08-01,62.380001,65.129997,62.290001,64.660004,45.802643,150477100
2006-09-01,64.870003,65.040001,63.250000,64.940002,46.267906,128522300
2006-10-01,65.000000,69.410004,64.500000,67.400002,48.020588,189511300
2006-11-01,67.379997,69.029999,65.220001,65.910004,46.959007,196072100
2006-12-01,65.910004,67.250000,65.290001,66.019997,47.303040,157532600
2007-01-01,66.129997,68.220001,65.900002,66.800003,47.861904,175594400
2007-02-01,66.800003,67.150002,62.720001,62.930000,45.089077,192375400
2007-03-01,62.349998,62.930000,59.869999,60.259998,43.427418,318147400
2007-04-01,60.259998,65.449997,60.029999,64.220001,46.281261,248968100
2007-05-01,64.529999,64.940002,61.650002,63.270000,45.596626,280281700
2007-06-01,63.349998,63.770000,60.730000,61.619999,44.698235,259962000
2007-07-01,61.939999,63.880001,59.720001,60.500000,43.885815,290358700
2007-08-01,60.509998,62.980000,60.310001,61.790001,44.821548,331077300
2007-09-01,61.630001,65.750000,61.259998,65.699997,47.978378,220556400
2007-10-01,65.660004,66.800003,63.549999,65.169998,47.591335,232885800
2007-11-01,64.800003,68.750000,63.730000,67.739998,49.468113,284874000
2007-12-01,67.620003,68.500000,66.550003,66.699997,49.011600,197170400
2008-01-01,66.559998,68.849998,61.720001,63.139999,46.395676,339978400
2008-02-01,63.349998,64.070000,61.360001,61.959999,45.528618,218925600
2008-03-01,62.000000,65.809998,61.169998,64.870003,47.983078,274621800
2008-04-01,65.129997,67.739998,64.510002,67.089996,49.625156,221952400
2008-05-01,67.129997,68.320000,64.540001,66.739998,49.366268,219962000
2008-06-01,66.550003,67.099998,63.099998,64.339996,47.926456,228287700
2008-07-01,63.750000,69.250000,63.740002,68.470001,51.002857,308621600
2008-08-01,68.500000,71.900002,67.930000,70.430000,52.462852,224063800
2008-09-01,71.089996,72.760002,66.900002,69.279999,51.941410,367504200
2008-10-01,69.070000,69.070000,52.060001,61.340000,45.988556,640425500
2008-11-01,61.490002,63.009998,54.490002,58.580002,43.919296,375653400
2008-12-01,57.660000,60.250000,54.950001,59.830002,45.229256,315194900
2009-01-01,60.130001,61.000000,55.090000,57.689999,43.611485,349391400
2009-02-01,57.250000,59.130001,49.939999,50.000000,37.798134,308348500
2009-03-01,49.029999,53.700001,46.250000,52.599998,40.093388,423319700
2009-04-01,52.299999,54.130001,50.119999,52.360001,39.910461,306396300
2009-05-01,52.529999,56.480000,51.669998,55.160000,42.044697,257261500
2009-06-01,55.750000,57.230000,54.540001,56.799999,43.677834,301738000
2009-07-01,56.820000,62.470001,55.709999,60.889999,46.822926,270356100
2009-08-01,61.160000,61.490002,59.500000,60.439999,46.476902,211869300
2009-09-01,60.349998,61.540001,59.279999,60.889999,47.202408,197460800
2009-10-01,60.930000,62.740002,58.779999,59.049999,45.776028,280297200
2009-11-01,59.150002,63.439999,58.799999,62.840000,48.714081,233417400
2009-12-01,62.950001,65.410004,62.950001,64.410004,50.326157,212286400
2010-01-01,64.709999,65.949997,62.220001,62.860001,49.115070,245125300
2010-02-01,63.259998,64.699997,61.889999,63.000000,49.224461,213341500
2010-03-01,63.270000,65.489998,63.020000,65.199997,51.333195,249947500
2010-04-01,65.370003,66.199997,64.209999,64.300003,50.624619,235860700
2010-05-01,65.160004,65.620003,58.189999,58.299999,45.900688,357775800
2010-06-01,58.209999,60.150002,57.549999,59.060001,46.923779,357343400
2010-07-01,59.070000,61.730000,56.860001,58.090000,46.153099,310708000
2010-08-01,58.500000,60.250000,56.990002,57.020000,45.302990,239384600
2010-09-01,57.669998,62.700001,57.439999,61.959999,49.692116,209239500
2010-10-01,62.090000,64.230003,61.299999,63.740002,51.119682,208721800
2010-11-01,63.880001,64.919998,61.250000,61.549999,49.363289,221392600
2010-12-01,62.180000,63.160000,61.560001,61.849998,50.030762,212152900
2011-01-01,62.630001,63.540001,59.689999,59.770000,48.348251,257253400
2011-02-01,59.700001,61.450001,59.360001,61.439999,49.699116,199932400
2011-03-01,61.250000,61.500000,57.500000,59.250000,48.361050,254534800
2011-04-01,59.630001,65.970001,59.060001,65.720001,53.642006,270819500
2011-05-01,65.919998,67.370003,64.800003,67.290001,54.923473,270892200
2011-06-01,67.019997,67.360001,64.690002,66.519997,54.765873,231770300
2011-07-01,66.480003,68.050003,64.129997,64.790001,53.341579,202614600
2011-08-01,65.279999,66.230003,59.080002,65.800003,54.173111,491488700
2011-09-01,65.660004,66.139999,61.000000,63.689999,52.903099,264862000
2011-10-01,63.650002,65.860001,60.830002,64.389999,53.484543,251590300
2011-11-01,63.680000,65.489998,61.049999,64.720001,53.758644,236914800
2011-12-01,64.680000,66.320000,62.849998,65.580002,54.978519,210285200
2012-01-01,65.589996,66.000000,64.339996,65.910004,55.255188,212136100
2012-02-01,65.970001,66.320000,64.019997,65.080002,54.559353,192370000
2012-03-01,65.110001,66.180000,64.120003,65.959999,55.785545,208163900
2012-04-01,66.040001,66.300003,62.759998,65.099998,55.058197,229665900
2012-05-01,64.910004,65.489998,62.000000,62.430000,52.800060,278010100
2012-06-01,62.040001,67.699997,61.709999,67.559998,57.695000,451142100
2012-07-01,67.419998,69.699997,67.000000,69.220001,59.112598,273347200
2012-08-01,69.480003,69.750000,66.849998,67.430000,57.583977,224101500
2012-09-01,67.489998,69.639999,66.970001,68.910004,59.382614,200224200
2012-10-01,68.919998,72.739998,67.800003,70.820000,61.028538,267146700
2012-11-01,71.099998,71.900002,68.510002,69.730003,60.089230,211662500
2012-12-01,69.800003,71.620003,69.180000,70.099998,60.942272,232603000
2013-01-01,71.019997,74.800003,70.300003,73.919998,64.263237,209813800
2013-02-01,74.139999,77.019997,73.559998,76.110001,66.167137,177978400
2013-03-01,75.790001,81.589996,75.730003,81.529999,71.446037,193396300
2013-04-01,81.389999,85.889999,80.309998,85.230003,74.688408,218722300
2013-05-01,84.500000,89.989998,83.879997,84.180000,73.768272,220724300
2013-06-01,84.279999,87.820000,82.120003,85.860001,75.806084,210552200
2013-07-01,85.720001,94.419998,85.500000,93.500000,82.551453,200315600
2013-08-01,94.160004,94.400002,85.849998,86.410004,76.291679,204260800
2013-09-01,86.889999,90.720001,86.000000,86.690002,77.115547,158876500
2013-10-01,86.589996,93.449997,85.500000,92.610001,82.381714,173024000
2013-11-01,92.379997,95.989998,92.279999,94.660004,84.205307,131026200
2013-12-01,94.410004,94.790001,89.769997,91.589996,82.043137,151086000
2014-01-01,91.139999,95.379997,88.150002,88.470001,79.248375,192804300
2014-02-01,88.750000,92.989998,86.089996,92.120003,82.517906,162234700
2014-03-01,91.129997,98.599998,90.830002,98.230003,88.624214,181324400
2014-04-01,98.309998,101.980003,96.050003,101.290001,91.384979,180242400
2014-05-01,100.769997,101.540001,98.879997,101.459999,91.538345,124656300
2014-06-01,101.540001,106.000000,101.010002,104.620003,95.047173,123927200
2014-07-01,105.150002,106.739998,100.050003,100.089996,90.931671,148795100
2014-08-01,99.760002,104.419998,98.800003,103.730003,94.238609,120163600
2014-09-01,103.300003,108.769997,103.019997,106.589996,97.491913,130571800
2014-10-01,105.980003,108.180000,95.099998,107.779999,98.580330,232630100
2014-11-01,107.830002,109.489998,106.599998,108.250000,99.010216,125669200
2014-12-01,107.889999,108.989998,102.500000,104.570000,96.267235,175446100
2015-01-01,105.050003,106.500000,100.089996,100.139999,92.188972,195006200
2015-02-01,100.489998,103.330002,97.150002,102.510002,94.370811,191253200
2015-03-01,102.510002,103.410004,98.220001,100.599998,93.260742,177171500
2015-04-01,100.459999,102.139999,98.040001,99.199997,91.962891,171516600
2015-05-01,99.620003,104.480003,98.660004,100.139999,92.834305,143397000
2015-06-01,100.279999,100.839996,97.010002,97.459999,91.008675,170004700
2015-07-01,98.300003,101.360001,96.639999,100.209999,93.576645,151835800
2015-08-01,100.000000,101.000000,81.790001,93.980003,87.759033,194529500
2015-09-01,92.290001,96.190002,89.900002,93.349998,87.837578,201468300
2015-10-01,93.430000,102.120003,91.760002,101.029999,95.064064,191488000
2015-11-01,101.180000,103.000000,99.739998,101.239998,95.261673,126167400
2015-12-01,101.730003,105.489998,100.309998,102.720001,97.366783,161913500
2016-01-01,101.709999,104.750000,94.279999,104.440002,98.997154,211220200
2016-02-01,103.610001,106.919998,99.779999,105.209999,99.727013,201229200
2016-03-01,105.900002,109.559998,105.440002,108.199997,103.304474,172787600
2016-04-01,108.000000,114.190002,107.690002,112.080002,107.008919,157993400
2016-05-01,112.220001,115.000000,111.699997,112.690002,107.591316,140923300
2016-06-01,112.690002,121.410004,112.070000,121.300003,116.638626,167568200
2016-07-01,121.300003,126.070000,120.790001,125.230003,120.417595,131940500
2016-08-01,125.309998,125.900002,118.330002,119.339996,114.753929,138460200
2016-09-01,119.190002,119.970001,117.040001,118.129997,114.348198,130230800
2016-10-01,118.000000,120.199997,112.989998,115.989998,112.276711,139951300
2016-11-01,114.760002,122.500000,111.300003,111.300003,107.736862,171031400
2016-12-01,111.360001,117.300003,109.320000,115.209999,112.292336,137353100
2017-01-01,115.779999,117.000000,110.760002,113.250000,110.381966,143280200
2017-02-01,112.480003,122.879997,112.470001,122.209999,119.115051,133775200
2017-03-01,122.489998,129.000000,122.389999,124.550003,122.199081,166544900
2017-04-01,124.730003,125.809998,120.949997,123.470001,121.139465,106180700
2017-05-01,123.400002,128.800003,122.339996,128.250000,125.829239,112541500
2017-06-01,128.320007,137.000000,128.119995,132.289993,130.653687,145513900
2017-07-01,132.789993,137.080002,129.570007,132.720001,131.078369,107885800
2017-08-01,133.169998,134.970001,130.899994,132.369995,130.732697,107036400
2017-09-01,132.600006,135.789993,129.050003,130.009995,129.218689,116205400
2017-10-01,130.160004,144.350006,130.020004,139.410004,138.561478,123841100
2017-11-01,139.830002,141.869995,136.600006,139.330002,138.481964,93742200
2017-12-01,139.570007,143.800003,138.600006,139.720001,139.720001,114023200
