Date,Open,High,Low,Close,Adj Close,Volume
2000-01-01,51.000000,51.645832,44.354168,44.666668,25.650158,420768300
2000-02-01,44.750000,47.708332,41.645832,44.125000,25.339102,445518000
2000-03-01,44.500000,54.958332,42.083332,51.875000,29.789591,562695000
2000-04-01,51.750000,55.979168,47.687500,52.416668,30.189463,403731600
2000-05-01,53.000000,55.187500,48.750000,52.625000,30.309464,301276900
2000-06-01,52.062500,54.000000,47.937500,53.000000,30.525448,263789300
2000-07-01,52.500000,54.750000,49.500000,51.687500,29.769495,246072900
2000-08-01,51.937500,60.500000,51.187500,58.625000,33.854366,253953500
2000-09-01,59.250000,60.062500,55.000000,57.812500,33.385159,233798500
2000-10-01,58.000000,59.937500,49.000000,54.812500,31.726412,429039100
2000-11-01,54.750000,55.250000,47.937500,49.562500,28.687616,284862200
2000-12-01,50.875000,56.187500,47.187500,47.937500,27.747034,330111800
2001-01-01,46.750000,48.750000,42.625000,45.980000,26.700647,489911000
2001-02-01,46.500000,48.450001,45.020000,46.500000,27.002596,362104400
2001-03-01,45.500000,46.599998,36.419998,41.860001,24.308146,645067000
2001-04-01,41.520000,50.009998,39.040001,48.529999,28.282959,428501400
2001-05-01,48.049999,53.549999,47.509998,49.000000,28.556875,358755200
2001-06-01,48.990002,52.610001,46.259998,49.000000,28.556875,567359400
2001-07-01,48.919998,50.200001,42.990002,43.500000,25.351513,406983800
2001-08-01,43.000000,43.529999,39.840000,40.900002,23.913536,369862300
2001-09-01,40.900002,42.169998,28.500000,37.200001,21.750206,607111200
2001-10-01,37.299999,39.490002,36.040001,36.410000,21.384682,433600600
2001-11-01,36.250000,41.779999,36.049999,38.500000,22.612206,332867500
2001-12-01,38.400002,41.389999,36.209999,40.080002,23.540188,447571700
2002-01-01,40.299999,41.340000,34.490002,37.150002,21.916594,487269100
2002-02-01,36.900002,39.650002,34.720001,38.500000,22.713030,453738400
2002-03-01,39.099998,41.840000,36.830002,37.400002,22.167061,497227500
2002-04-01,37.049999,37.799999,30.150000,31.549999,18.699745,644591300
2002-05-01,31.750000,33.450001,30.400000,31.139999,18.456738,503308400
2002-06-01,31.139999,31.400000,27.420000,29.049999,17.217991,566968400
2002-07-01,29.059999,32.200001,23.020000,32.200001,19.204620,827093000
2002-08-01,32.099998,32.980000,28.270000,30.150000,17.981962,563714700
2002-09-01,29.500000,29.700001,23.510000,24.650000,14.701673,586873900
2002-10-01,24.750000,27.209999,21.400000,25.250000,15.164913,757294300
2002-11-01,25.280001,27.400000,23.200001,27.120001,16.288017,564542000
2002-12-01,27.980000,27.980000,24.100000,24.350000,14.624386,409761700
2003-01-01,24.650000,26.260000,22.450001,23.139999,14.002829,461808400
2003-02-01,23.350000,24.200001,21.299999,24.049999,14.553501,424252400
2003-03-01,24.200001,28.000000,23.160000,25.500000,15.554189,523779000
2003-04-01,25.549999,29.780001,25.500000,29.450001,17.963562,423217900
2003-05-01,29.450001,29.450001,27.350000,28.700001,17.506081,385044200
2003-06-01,29.420000,31.660000,28.530001,28.680000,17.493877,416010800
2003-07-01,28.480000,29.500000,26.900000,28.440001,17.460878,462921600
2003-08-01,28.200001,30.389999,27.180000,29.570000,18.154644,336487800
2003-09-01,29.750000,32.419998,29.309999,29.809999,18.301996,423372700
2003-10-01,29.809999,31.299999,28.000000,29.010000,17.921347,477480100
2003-11-01,29.049999,29.950001,27.370001,28.670000,17.711308,410909200
2003-12-01,29.200001,31.290001,28.780001,30.980000,19.138338,428535000
2004-01-01,31.000000,34.570000,30.920000,33.630001,20.911560,444689300
2004-02-01,33.689999,33.990002,32.349998,32.520000,20.221348,338772800
2004-03-01,32.689999,33.480000,28.879999,30.520000,19.093548,876140500
2004-04-01,30.420000,31.850000,29.799999,29.950001,18.736952,650260900
2004-05-01,30.120001,31.469999,29.549999,31.120001,19.468910,396527200
2004-06-01,31.000000,33.490002,30.820000,32.400002,20.269686,577704400
2004-07-01,32.400002,33.619999,31.500000,33.250000,20.926691,452749100
2004-08-01,32.650002,33.349998,31.420000,32.790001,20.637178,325685700
2004-09-01,32.790001,34.529999,32.619999,33.580002,21.134386,359544800
2004-10-01,33.700001,34.400002,32.650002,34.119999,21.601572,319569200
2004-11-01,34.099998,36.860001,33.810001,35.360001,22.386629,363768500
2004-12-01,35.360001,37.750000,35.270000,36.500000,23.108366,400448700
2005-01-01,36.709999,36.889999,34.950001,36.130001,23.010317,380451000
2005-02-01,36.000000,36.610001,35.049999,35.200001,22.418018,310981300
2005-03-01,35.270000,36.480000,35.060001,36.060001,23.109882,395066400
2005-04-01,36.180000,36.599998,35.020000,36.200001,23.199604,428947600
2005-05-01,36.080002,37.340000,35.560001,36.480000,23.379044,337945400
2005-06-01,36.480000,37.130001,34.150002,34.650002,22.206247,501648900
2005-07-01,34.849998,35.779999,33.930000,34.500000,22.247131,434118600
2005-08-01,34.570000,34.619999,32.849998,33.610001,21.673229,413361600
2005-09-01,33.430000,34.580002,33.000000,33.669998,21.711914,458438300
2005-10-01,33.599998,34.500000,32.669998,33.910000,22.011013,470280800
2005-11-01,33.970001,36.340000,33.509998,35.720001,23.185883,442429800
2005-12-01,35.849998,36.259998,34.950001,35.049999,22.750988,455877000
2006-01-01,35.099998,35.630001,32.630001,32.750000,21.409597,659247100
2006-02-01,32.660000,33.750000,32.209999,32.869999,21.488043,484372700
2006-03-01,32.970001,35.000000,32.580002,34.779999,22.906898,572557700
2006-04-01,34.790001,34.990002,33.070000,34.590000,22.781765,477343400
2006-05-01,34.639999,35.240002,33.700001,34.259998,22.564423,502335900
2006-06-01,34.299999,34.919998,32.779999,32.959999,21.708204,573815300
2006-07-01,33.099998,33.619999,32.060001,32.689999,21.691435,475444200
2006-08-01,32.650002,34.439999,32.200001,34.060001,22.600504,406914700
2006-09-01,34.180000,35.650002,33.759998,35.299999,23.423307,460239100
2006-10-01,35.400002,36.480000,34.919998,35.110001,23.464741,556381000
2006-11-01,35.200001,36.279999,34.619999,35.279999,23.578356,461743800
2006-12-01,35.380001,38.490002,34.959999,37.209999,24.868221,646822900
2007-01-01,37.410000,38.279999,35.759998,36.049999,24.271101,650699300
2007-02-01,36.180000,36.500000,34.500000,34.910000,23.503576,606656800
2007-03-01,34.610001,36.000000,33.900002,35.360001,23.993633,790780200
2007-04-01,35.360001,37.240002,34.549999,36.860001,25.011467,783121900
2007-05-01,36.820000,37.810001,36.450001,37.580002,25.500021,662738100
2007-06-01,37.680000,39.770000,36.650002,38.279999,25.975000,876372800
2007-07-01,38.419998,40.980000,37.730000,38.759998,26.490564,874234200
2007-08-01,38.599998,40.459999,36.200001,38.869999,26.565739,1042433400
2007-09-01,38.840000,42.070000,38.450001,41.400002,28.294872,681385000
2007-10-01,41.279999,42.150002,39.400002,41.160000,28.320683,722898800
2007-11-01,40.889999,40.980000,36.520000,38.290001,26.345947,894727500
2007-12-01,38.200001,38.200001,36.070000,37.070000,25.506502,834598200
2008-01-01,37.099998,37.450001,32.919998,35.360001,24.537926,1102048700
